County,Max 8-Hour O3
Los Angeles,0.10099999999999999
Los Angeles,0.095
Los Angeles,0.086
Los Angeles,0.078
Los Angeles,0.092
Los Angeles,0.08800000000000001
Los Angeles,0.09300000000000001
Los Angeles,0.087
Los Angeles,0.084
Los Angeles,0.08800000000000001
Los Angeles,0.077
Los Angeles,0.066
Los Angeles,0.068
Los Angeles,0.062
Los Angeles,0.076
Los Angeles,0.08199999999999999
Los Angeles,0.095
Los Angeles,0.08900000000000001
Los Angeles,0.07200000000000001
Los Angeles,0.067
Los Angeles,0.06
Los Angeles,0.064
Los Angeles,0.08
Los Angeles,0.10400000000000001
Los Angeles,0.086
Los Angeles,0.076
Los Angeles,0.079
Los Angeles,0.071
Los Angeles,0.08800000000000001
Los Angeles,0.077
Los Angeles,0.067
Los Angeles,0.07200000000000001
Los Angeles,0.07400000000000001
Los Angeles,0.08199999999999999
Los Angeles,0.10099999999999999
Los Angeles,0.069
Los Angeles,0.063
Los Angeles,0.073
Los Angeles,0.066
Los Angeles,0.06
Los Angeles,0.07200000000000001
Los Angeles,0.06
Los Angeles,0.069
Los Angeles,0.054000000000000006
Los Angeles,0.07200000000000001
Los Angeles,0.075
Los Angeles,0.084
Los Angeles,0.099
Los Angeles,0.08
Los Angeles,0.057
Los Angeles,0.064
Los Angeles,0.064
Los Angeles,0.049
Los Angeles,0.055999999999999994
Los Angeles,0.078
Los Angeles,0.07
Los Angeles,0.063
Los Angeles,0.073
Los Angeles,0.079
Los Angeles,0.051
Los Angeles,0.044000000000000004
Los Angeles,0.036000000000000004
Los Angeles,0.05
Los Angeles,0.048
Los Angeles,0.055
Los Angeles,0.066
Los Angeles,0.07200000000000001
Los Angeles,0.07
Los Angeles,0.091
Los Angeles,0.102
Los Angeles,0.08
Los Angeles,0.066
Los Angeles,0.062
Los Angeles,0.06
Los Angeles,0.057999999999999996
Los Angeles,0.071
Los Angeles,0.075
Los Angeles,0.066
Los Angeles,0.061
Los Angeles,0.054000000000000006
Los Angeles,0.063
Los Angeles,0.052000000000000005
Los Angeles,0.055999999999999994
Los Angeles,0.068
Los Angeles,0.061
Los Angeles,0.061
Los Angeles,0.064
Los Angeles,0.055999999999999994
Los Angeles,0.059000000000000004
Los Angeles,0.064
Los Angeles,0.055
Los Angeles,0.055
Los Angeles,0.049
Los Angeles,0.046
Los Angeles,0.047
Los Angeles,0.049
Los Angeles,0.051
Los Angeles,0.063
Los Angeles,0.069
Los Angeles,0.061
Los Angeles,0.049
Los Angeles,0.057999999999999996
Los Angeles,0.05
Los Angeles,0.048
Los Angeles,0.059000000000000004
Los Angeles,0.057999999999999996
Los Angeles,0.053
Los Angeles,0.054000000000000006
Los Angeles,0.055
Los Angeles,0.047
Los Angeles,0.054000000000000006
Los Angeles,0.054000000000000006
Los Angeles,0.055999999999999994
Los Angeles,0.045
Los Angeles,0.040999999999999995
Los Angeles,0.038
Los Angeles,0.040999999999999995
Los Angeles,0.044000000000000004
Los Angeles,0.048
Los Angeles,0.046
Los Angeles,0.042
Los Angeles,0.042
Los Angeles,0.040999999999999995
Los Angeles,0.04
Los Angeles,0.033
Los Angeles,0.033
Los Angeles,0.034
Los Angeles,0.031
Los Angeles,0.025
Los Angeles,0.032
Los Angeles,0.025
Los Angeles,0.027999999999999997
Los Angeles,0.038
Los Angeles,0.042
Los Angeles,0.027000000000000003
Los Angeles,0.03
Los Angeles,0.033
Los Angeles,0.034
Los Angeles,0.040999999999999995
Los Angeles,0.043
Los Angeles,0.042
Los Angeles,0.04
Los Angeles,0.031
Los Angeles,0.04
Los Angeles,0.037000000000000005
Los Angeles,0.034
Los Angeles,0.043
Los Angeles,0.035
Los Angeles,0.039
Los Angeles,0.040999999999999995
Los Angeles,0.039
Los Angeles,0.037000000000000005
Los Angeles,0.035
Los Angeles,0.035
Los Angeles,0.040999999999999995
Maricopa,0.039
Maricopa,0.046
Maricopa,0.047
Maricopa,0.046
Maricopa,0.04
Maricopa,0.047
Maricopa,0.043
Maricopa,0.042
Maricopa,0.038
Maricopa,0.036000000000000004
Maricopa,0.042
Maricopa,0.044000000000000004
Maricopa,0.040999999999999995
Maricopa,0.035
Maricopa,0.028999999999999998
Maricopa,0.04
Maricopa,0.038
Maricopa,0.046
Maricopa,0.045
Maricopa,0.043
Maricopa,0.046
Maricopa,0.042
Maricopa,0.040999999999999995
Maricopa,0.045
Maricopa,0.045
Maricopa,0.051
Maricopa,0.046
Maricopa,0.044000000000000004
Maricopa,0.043
Maricopa,0.044000000000000004
Maricopa,0.046
Maricopa,0.045
Maricopa,0.037000000000000005
Maricopa,0.038
Maricopa,0.039
Maricopa,0.042
Maricopa,0.046
Maricopa,0.048
Maricopa,0.049
Maricopa,0.048
Maricopa,0.049
Maricopa,0.051
Maricopa,0.052000000000000005
Maricopa,0.048
Maricopa,0.036000000000000004
Maricopa,0.046
Maricopa,0.05
Maricopa,0.048
Maricopa,0.047
Maricopa,0.044000000000000004
Maricopa,0.046
Maricopa,0.040999999999999995
Maricopa,0.046
Maricopa,0.051
Maricopa,0.054000000000000006
Maricopa,0.052000000000000005
Maricopa,0.052000000000000005
Maricopa,0.057999999999999996
Maricopa,0.057999999999999996
Maricopa,0.055
Maricopa,0.049
Maricopa,0.051
Maricopa,0.06
Maricopa,0.064
Maricopa,0.061
Maricopa,0.048
Maricopa,0.052000000000000005
Maricopa,0.057
Maricopa,0.055
Maricopa,0.048
Maricopa,0.049
Maricopa,0.054000000000000006
Maricopa,0.053
Maricopa,0.055
Maricopa,0.053
Maricopa,0.053
Maricopa,0.06
Maricopa,0.057999999999999996
Maricopa,0.055999999999999994
Maricopa,0.054000000000000006
Maricopa,0.057999999999999996
Maricopa,0.061
Maricopa,0.066
Maricopa,0.065
Maricopa,0.065
Maricopa,0.064
Maricopa,0.068
Maricopa,0.057999999999999996
Maricopa,0.061
Maricopa,0.063
Maricopa,0.063
Maricopa,0.064
Maricopa,0.055999999999999994
Maricopa,0.055
Maricopa,0.055
Maricopa,0.053
Maricopa,0.059000000000000004
Maricopa,0.067
Maricopa,0.06
Maricopa,0.053
Maricopa,0.054000000000000006
Maricopa,0.061
Maricopa,0.061
Maricopa,0.065
Maricopa,0.066
Maricopa,0.057
Maricopa,0.057
Maricopa,0.065
Maricopa,0.059000000000000004
Maricopa,0.059000000000000004
Maricopa,0.061
Maricopa,0.068
Maricopa,0.059000000000000004
Maricopa,0.066
Maricopa,0.066
Maricopa,0.07
Maricopa,0.067
Maricopa,0.059000000000000004
Maricopa,0.046
Maricopa,0.055
Maricopa,0.061
Maricopa,0.068
Maricopa,0.073
Maricopa,0.071
Maricopa,0.064
Maricopa,0.052000000000000005
Maricopa,0.053
Maricopa,0.057
Maricopa,0.057999999999999996
Maricopa,0.055
Maricopa,0.055
Maricopa,0.052000000000000005
Maricopa,0.068
Maricopa,0.069
Maricopa,0.069
Maricopa,0.054000000000000006
Maricopa,0.061
Maricopa,0.06
Maricopa,0.055999999999999994
Maricopa,0.055
Maricopa,0.063
Maricopa,0.061
Maricopa,0.059000000000000004
Maricopa,0.068
Maricopa,0.067
Maricopa,0.05
Maricopa,0.054000000000000006
Maricopa,0.069
Maricopa,0.067
Maricopa,0.07200000000000001
Maricopa,0.065
Maricopa,0.055999999999999994
Maricopa,0.055
Maricopa,0.068
Maricopa,0.067
Maricopa,0.066
Maricopa,0.065
Maricopa,0.059000000000000004
Maricopa,0.08
Maricopa,0.075
Maricopa,0.059000000000000004
Maricopa,0.069
Maricopa,0.075
Maricopa,0.065
Maricopa,0.059000000000000004
Maricopa,0.071
Maricopa,0.06
Maricopa,0.059000000000000004
Maricopa,0.066
Maricopa,0.069
Maricopa,0.069
Maricopa,0.062
Maricopa,0.06
Maricopa,0.075
Maricopa,0.081
Maricopa,0.071
Maricopa,0.049
Maricopa,0.071
Maricopa,0.071
Maricopa,0.07
Maricopa,0.059000000000000004
Maricopa,0.053
Maricopa,0.054000000000000006
Maricopa,0.051
Maricopa,0.057999999999999996
Maricopa,0.064
Maricopa,0.068
Maricopa,0.055999999999999994
Maricopa,0.057999999999999996
Maricopa,0.071
Maricopa,0.065
Maricopa,0.059000000000000004
Maricopa,0.07
Maricopa,0.063
Maricopa,0.057999999999999996
Maricopa,0.071
Maricopa,0.067
Maricopa,0.055999999999999994
Maricopa,0.062
Maricopa,0.057
Maricopa,0.055
Maricopa,0.054000000000000006
Maricopa,0.055
Maricopa,0.081
Maricopa,0.08199999999999999
Maricopa,0.084
Maricopa,0.07200000000000001
Maricopa,0.064
Maricopa,0.062
Maricopa,0.066
Maricopa,0.07400000000000001
Maricopa,0.071
Maricopa,0.079
Maricopa,0.07200000000000001
Maricopa,0.067
Maricopa,0.075
Maricopa,0.076
Maricopa,0.07
Maricopa,0.064
Maricopa,0.07200000000000001
Maricopa,0.055
Maricopa,0.052000000000000005
Maricopa,0.06
Maricopa,0.071
Maricopa,0.062
Maricopa,0.068
Maricopa,0.069
Maricopa,0.073
Maricopa,0.061
Maricopa,0.063
Maricopa,0.062
Maricopa,0.066
Maricopa,0.067
Maricopa,0.06
Maricopa,0.065
Maricopa,0.054000000000000006
Maricopa,0.045
Maricopa,0.055
Maricopa,0.055
Maricopa,0.048
Maricopa,0.073
Maricopa,0.062
Maricopa,0.062
Maricopa,0.062
Maricopa,0.07200000000000001
Maricopa,0.073
Maricopa,0.071
Maricopa,0.068
Maricopa,0.071
Maricopa,0.064
Maricopa,0.051
Maricopa,0.059000000000000004
Maricopa,0.045
Maricopa,0.055
Maricopa,0.062
Maricopa,0.071
Maricopa,0.055999999999999994
Maricopa,0.053
Maricopa,0.057999999999999996
Maricopa,0.055
Maricopa,0.057
Maricopa,0.049
Maricopa,0.06
Maricopa,0.061
Maricopa,0.057
Maricopa,0.040999999999999995
Maricopa,0.044000000000000004
Maricopa,0.04
Maricopa,0.038
Maricopa,0.054000000000000006
Maricopa,0.053
Maricopa,0.046
Maricopa,0.055999999999999994
Maricopa,0.061
Maricopa,0.06
Maricopa,0.05
Maricopa,0.052000000000000005
Maricopa,0.051
Maricopa,0.061
Maricopa,0.063
Maricopa,0.06
Maricopa,0.054000000000000006
Maricopa,0.057
Maricopa,0.054000000000000006
Maricopa,0.054000000000000006
Maricopa,0.057
Maricopa,0.044000000000000004
Maricopa,0.05
Maricopa,0.051
Maricopa,0.052000000000000005
Maricopa,0.06
Maricopa,0.057
Maricopa,0.057999999999999996
Maricopa,0.05
Maricopa,0.049
Maricopa,0.053
Maricopa,0.055
Maricopa,0.048
Maricopa,0.055
Maricopa,0.055999999999999994
Maricopa,0.054000000000000006
Maricopa,0.051
Maricopa,0.048
Maricopa,0.048
Maricopa,0.049
Maricopa,0.054000000000000006
Maricopa,0.057999999999999996
Maricopa,0.055999999999999994
Maricopa,0.045
Maricopa,0.045
Maricopa,0.043
Maricopa,0.043
Maricopa,0.044000000000000004
Maricopa,0.051
Maricopa,0.052000000000000005
Maricopa,0.044000000000000004
Maricopa,0.049
Maricopa,0.055999999999999994
Maricopa,0.052000000000000005
Maricopa,0.05
Maricopa,0.051
Maricopa,0.052000000000000005
Maricopa,0.05
Maricopa,0.042
Maricopa,0.043
Maricopa,0.044000000000000004
Maricopa,0.044000000000000004
Maricopa,0.045
Maricopa,0.044000000000000004
Maricopa,0.046
Maricopa,0.042
Maricopa,0.043
Maricopa,0.046
Maricopa,0.043
Maricopa,0.046
Maricopa,0.038
Maricopa,0.039
Maricopa,0.039
Maricopa,0.040999999999999995
Maricopa,0.038
Maricopa,0.038
Maricopa,0.032
Maricopa,0.039
Maricopa,0.040999999999999995
Maricopa,0.038
Maricopa,0.040999999999999995
Maricopa,0.043
Maricopa,0.042
Maricopa,0.043
Maricopa,0.044000000000000004
Maricopa,0.044000000000000004
Maricopa,0.046
Maricopa,0.043
Maricopa,0.044000000000000004
Maricopa,0.043
Maricopa,0.044000000000000004
Maricopa,0.038
Maricopa,0.035
Maricopa,0.042
Maricopa,0.046
Maricopa,0.044000000000000004
Maricopa,0.04
Maricopa,0.040999999999999995
Maricopa,0.042
Miami-Dade,0.036000000000000004
Miami-Dade,0.031
Miami-Dade,0.027999999999999997
Miami-Dade,0.036000000000000004
Miami-Dade,0.038
Miami-Dade,0.044000000000000004
Miami-Dade,0.044000000000000004
Miami-Dade,0.042
Miami-Dade,0.039
Miami-Dade,0.044000000000000004
Miami-Dade,0.045
Miami-Dade,0.04
Miami-Dade,0.036000000000000004
Miami-Dade,0.036000000000000004
Miami-Dade,0.04
Miami-Dade,0.046
Miami-Dade,0.051
Miami-Dade,0.053
Miami-Dade,0.040999999999999995
Miami-Dade,0.032
Miami-Dade,0.042
Miami-Dade,0.043
Miami-Dade,0.036000000000000004
Miami-Dade,0.027000000000000003
Miami-Dade,0.035
Miami-Dade,0.035
Miami-Dade,0.036000000000000004
Miami-Dade,0.042
Miami-Dade,0.044000000000000004
Miami-Dade,0.042
Miami-Dade,0.046
Miami-Dade,0.043
Miami-Dade,0.038
Miami-Dade,0.038
Miami-Dade,0.039
Miami-Dade,0.043
Miami-Dade,0.049
Miami-Dade,0.044000000000000004
Miami-Dade,0.036000000000000004
Miami-Dade,0.035
Miami-Dade,0.034
Miami-Dade,0.027000000000000003
Miami-Dade,0.021
Miami-Dade,0.037000000000000005
Miami-Dade,0.044000000000000004
Miami-Dade,0.047
Miami-Dade,0.040999999999999995
Miami-Dade,0.028999999999999998
Miami-Dade,0.022000000000000002
Miami-Dade,0.027999999999999997
Miami-Dade,0.022000000000000002
Miami-Dade,0.022000000000000002
Miami-Dade,0.021
Miami-Dade,0.022000000000000002
Miami-Dade,0.025
Miami-Dade,0.038
Miami-Dade,0.036000000000000004
Miami-Dade,0.022000000000000002
Miami-Dade,0.057999999999999996
Miami-Dade,0.043
Miami-Dade,0.031
Miami-Dade,0.021
Miami-Dade,0.025
Miami-Dade,0.028999999999999998
Miami-Dade,0.054000000000000006
Miami-Dade,0.052000000000000005
Miami-Dade,0.043
Miami-Dade,0.037000000000000005
Miami-Dade,0.033
Miami-Dade,0.026000000000000002
Miami-Dade,0.046
Miami-Dade,0.047
Miami-Dade,0.045
Miami-Dade,0.040999999999999995
Miami-Dade,0.040999999999999995
Miami-Dade,0.033
Miami-Dade,0.045
Miami-Dade,0.039
Miami-Dade,0.046
Miami-Dade,0.054000000000000006
Miami-Dade,0.064
Miami-Dade,0.07
Miami-Dade,0.054000000000000006
Miami-Dade,0.040999999999999995
Miami-Dade,0.07200000000000001
Miami-Dade,0.055999999999999994
Miami-Dade,0.047
Miami-Dade,0.051
Miami-Dade,0.047
Miami-Dade,0.045
Miami-Dade,0.042
Miami-Dade,0.038
Miami-Dade,0.045
Miami-Dade,0.037000000000000005
Miami-Dade,0.03
Miami-Dade,0.03
Miami-Dade,0.028999999999999998
Miami-Dade,0.027000000000000003
Miami-Dade,0.028999999999999998
Miami-Dade,0.048
Miami-Dade,0.048
Miami-Dade,0.031
Miami-Dade,0.033
Miami-Dade,0.027999999999999997
Miami-Dade,0.047
Miami-Dade,0.06
Miami-Dade,0.052000000000000005
Miami-Dade,0.032
Miami-Dade,0.038
Miami-Dade,0.053
Miami-Dade,0.055
Miami-Dade,0.059000000000000004
Miami-Dade,0.055
Miami-Dade,0.051
Miami-Dade,0.038
Miami-Dade,0.043
Miami-Dade,0.05
Miami-Dade,0.045
Miami-Dade,0.04
Miami-Dade,0.036000000000000004
Miami-Dade,0.039
Miami-Dade,0.031
Miami-Dade,0.023
Miami-Dade,0.02
Miami-Dade,0.026000000000000002
Miami-Dade,0.024
Miami-Dade,0.025
Miami-Dade,0.026000000000000002
Miami-Dade,0.022000000000000002
Miami-Dade,0.022000000000000002
Miami-Dade,0.022000000000000002
Miami-Dade,0.027999999999999997
Miami-Dade,0.027000000000000003
Miami-Dade,0.031
Miami-Dade,0.054000000000000006
Miami-Dade,0.051
Miami-Dade,0.048
Miami-Dade,0.042
Miami-Dade,0.040999999999999995
Miami-Dade,0.044000000000000004
Miami-Dade,0.038
Miami-Dade,0.040999999999999995
Miami-Dade,0.05
Miami-Dade,0.053
Miami-Dade,0.057
Miami-Dade,0.044000000000000004
Miami-Dade,0.046
Miami-Dade,0.046
Miami-Dade,0.033
Miami-Dade,0.023
Miami-Dade,0.017
Miami-Dade,0.018000000000000002
Miami-Dade,0.02
Miami-Dade,0.024
Miami-Dade,0.022000000000000002
Miami-Dade,0.019
Miami-Dade,0.019
Miami-Dade,0.023
Miami-Dade,0.024
Miami-Dade,0.018000000000000002
Miami-Dade,0.027000000000000003
Miami-Dade,0.026000000000000002
Miami-Dade,0.02
Miami-Dade,0.024
Miami-Dade,0.032
Miami-Dade,0.025
Miami-Dade,0.025
Miami-Dade,0.027999999999999997
Miami-Dade,0.027999999999999997
Miami-Dade,0.019
Miami-Dade,0.016
Miami-Dade,0.019
Miami-Dade,0.026000000000000002
Miami-Dade,0.027999999999999997
Miami-Dade,0.036000000000000004
Miami-Dade,0.035
Miami-Dade,0.043
Miami-Dade,0.039
Miami-Dade,0.026000000000000002
Miami-Dade,0.022000000000000002
Miami-Dade,0.022000000000000002
Miami-Dade,0.043
Miami-Dade,0.055
Miami-Dade,0.040999999999999995
Miami-Dade,0.034
Miami-Dade,0.026000000000000002
Miami-Dade,0.025
Miami-Dade,0.026000000000000002
Miami-Dade,0.027999999999999997
Miami-Dade,0.032
Miami-Dade,0.03
Miami-Dade,0.03
Miami-Dade,0.025
Miami-Dade,0.016
Miami-Dade,0.019
Miami-Dade,0.018000000000000002
Miami-Dade,0.027999999999999997
Miami-Dade,0.022000000000000002
Miami-Dade,0.025
Miami-Dade,0.025
Miami-Dade,0.026000000000000002
Miami-Dade,0.024
Miami-Dade,0.027999999999999997
Miami-Dade,0.027999999999999997
Miami-Dade,0.025
Miami-Dade,0.034
Miami-Dade,0.034
Miami-Dade,0.025
Miami-Dade,0.032
Miami-Dade,0.028999999999999998
Miami-Dade,0.027000000000000003
Miami-Dade,0.024
Miami-Dade,0.027999999999999997
Miami-Dade,0.03
Miami-Dade,0.025
Miami-Dade,0.025
Miami-Dade,0.018000000000000002
Miami-Dade,0.02
Miami-Dade,0.021
Miami-Dade,0.024
Miami-Dade,0.032
Miami-Dade,0.027000000000000003
Miami-Dade,0.021
Miami-Dade,0.021
Miami-Dade,0.032
Miami-Dade,0.031
Miami-Dade,0.031
Miami-Dade,0.028999999999999998
Miami-Dade,0.036000000000000004
Miami-Dade,0.022000000000000002
Miami-Dade,0.03
Miami-Dade,0.035
Miami-Dade,0.026000000000000002
Miami-Dade,0.025
Miami-Dade,0.022000000000000002
Miami-Dade,0.021
Miami-Dade,0.026000000000000002
Miami-Dade,0.021
Miami-Dade,0.019
Miami-Dade,0.024
Miami-Dade,0.021
Miami-Dade,0.021
Miami-Dade,0.040999999999999995
Miami-Dade,0.046
Miami-Dade,0.022000000000000002
Miami-Dade,0.018000000000000002
Miami-Dade,0.028999999999999998
Miami-Dade,0.04
Miami-Dade,0.027999999999999997
Miami-Dade,0.026000000000000002
Miami-Dade,0.027000000000000003
Miami-Dade,0.031
Miami-Dade,0.033
Miami-Dade,0.053
Miami-Dade,0.044000000000000004
Miami-Dade,0.038
Miami-Dade,0.034
Miami-Dade,0.035
Miami-Dade,0.037000000000000005
Miami-Dade,0.034
Miami-Dade,0.037000000000000005
Miami-Dade,0.040999999999999995
Miami-Dade,0.037000000000000005
Miami-Dade,0.027999999999999997
Miami-Dade,0.027000000000000003
Miami-Dade,0.04
Miami-Dade,0.040999999999999995
Miami-Dade,0.038
Miami-Dade,0.027999999999999997
Miami-Dade,0.031
Miami-Dade,0.024
Miami-Dade,0.022000000000000002
Miami-Dade,0.032
Miami-Dade,0.027999999999999997
Miami-Dade,0.027999999999999997
Miami-Dade,0.027000000000000003
Miami-Dade,0.034
Miami-Dade,0.035
Miami-Dade,0.037000000000000005
Miami-Dade,0.035
Miami-Dade,0.037000000000000005
Miami-Dade,0.036000000000000004
Miami-Dade,0.027000000000000003
Miami-Dade,0.025
Miami-Dade,0.022000000000000002
Miami-Dade,0.023
Miami-Dade,0.024
Miami-Dade,0.02
Miami-Dade,0.021
Miami-Dade,0.024
Miami-Dade,0.021
Miami-Dade,0.03
Miami-Dade,0.024
Miami-Dade,0.022000000000000002
Miami-Dade,0.027999999999999997
Miami-Dade,0.025
Miami-Dade,0.022000000000000002
Miami-Dade,0.024
Miami-Dade,0.032
Miami-Dade,0.036000000000000004
Miami-Dade,0.037000000000000005
Miami-Dade,0.039
Miami-Dade,0.032
Miami-Dade,0.03
Miami-Dade,0.03
Miami-Dade,0.03
Miami-Dade,0.045
Miami-Dade,0.044000000000000004
Miami-Dade,0.044000000000000004
Miami-Dade,0.040999999999999995
Miami-Dade,0.038
Miami-Dade,0.038
Miami-Dade,0.033
Miami-Dade,0.038
Miami-Dade,0.031
Miami-Dade,0.033
Miami-Dade,0.049
Miami-Dade,0.051
Miami-Dade,0.05
Miami-Dade,0.045
Miami-Dade,0.042
Miami-Dade,0.035
Miami-Dade,0.037000000000000005
Miami-Dade,0.055
Miami-Dade,0.047
Miami-Dade,0.057
Miami-Dade,0.044000000000000004
Miami-Dade,0.044000000000000004
Miami-Dade,0.038
Miami-Dade,0.039
Miami-Dade,0.036000000000000004
Miami-Dade,0.04
Miami-Dade,0.048
Miami-Dade,0.048
Miami-Dade,0.054000000000000006
Miami-Dade,0.044000000000000004
Miami-Dade,0.038
Miami-Dade,0.03
Miami-Dade,0.027000000000000003
Miami-Dade,0.032
Miami-Dade,0.027999999999999997
Miami-Dade,0.03
Miami-Dade,0.044000000000000004
Miami-Dade,0.034
Miami-Dade,0.025
Miami-Dade,0.023
Miami-Dade,0.042
Miami-Dade,0.043
Miami-Dade,0.042
Miami-Dade,0.04
Miami-Dade,0.036000000000000004
Miami-Dade,0.037000000000000005
Miami-Dade,0.038
Miami-Dade,0.036000000000000004
Miami-Dade,0.036000000000000004
Miami-Dade,0.037000000000000005
Miami-Dade,0.04
Miami-Dade,0.035
Orange,0.042
Orange,0.038
Orange,0.036000000000000004
Orange,0.032
Orange,0.038
Orange,0.040999999999999995
Orange,0.040999999999999995
Orange,0.04
Orange,0.039
Orange,0.033
Orange,0.03
Orange,0.042
Orange,0.042
Orange,0.035
Orange,0.042
Orange,0.038
Orange,0.03
Orange,0.036000000000000004
Orange,0.037000000000000005
Orange,0.037000000000000005
Orange,0.043
Orange,0.046
Orange,0.035
Orange,0.035
Orange,0.047
Orange,0.046
Orange,0.052000000000000005
Orange,0.048
Orange,0.048
Orange,0.045
Orange,0.034
Orange,0.039
Orange,0.040999999999999995
Orange,0.040999999999999995
Orange,0.042
Orange,0.044000000000000004
Orange,0.040999999999999995
Orange,0.043
Orange,0.048
Orange,0.045
Orange,0.044000000000000004
Orange,0.048
Orange,0.034
Orange,0.043
Orange,0.039
Orange,0.046
Orange,0.045
Orange,0.046
Orange,0.045
Orange,0.045
Orange,0.044000000000000004
Orange,0.043
Orange,0.044000000000000004
Orange,0.053
Orange,0.054000000000000006
Orange,0.057999999999999996
Orange,0.052000000000000005
Orange,0.048
Orange,0.037000000000000005
Orange,0.038
Orange,0.032
Orange,0.040999999999999995
Orange,0.039
Orange,0.042
Orange,0.037000000000000005
Orange,0.044000000000000004
Orange,0.05
Orange,0.046
Orange,0.048
Orange,0.04
Orange,0.047
Orange,0.053
Orange,0.054000000000000006
Orange,0.053
Orange,0.061
Orange,0.063
Orange,0.068
Orange,0.053
Orange,0.049
Orange,0.046
Orange,0.054000000000000006
Orange,0.048
Orange,0.05
Orange,0.055999999999999994
Orange,0.055999999999999994
Orange,0.040999999999999995
Orange,0.048
Orange,0.052000000000000005
Orange,0.062
Orange,0.064
Orange,0.069
Orange,0.05
Orange,0.04
Orange,0.04
Orange,0.039
Orange,0.045
Orange,0.071
Orange,0.075
Orange,0.047
Orange,0.055
Orange,0.057
Orange,0.053
Orange,0.057999999999999996
Orange,0.067
Orange,0.053
Orange,0.05
Orange,0.053
Orange,0.067
Orange,0.054000000000000006
Orange,0.05
Orange,0.05
Orange,0.055
Orange,0.055999999999999994
Orange,0.053
Orange,0.046
Orange,0.046
Orange,0.048
Orange,0.046
Orange,0.038
Orange,0.043
Orange,0.055
Orange,0.055999999999999994
Orange,0.055999999999999994
Orange,0.054000000000000006
Orange,0.054000000000000006
Orange,0.040999999999999995
Orange,0.042
Orange,0.040999999999999995
Orange,0.040999999999999995
Orange,0.036000000000000004
Orange,0.046
Orange,0.045
Orange,0.046
Orange,0.049
Orange,0.047
Orange,0.049
Orange,0.051
Orange,0.054000000000000006
Orange,0.048
Orange,0.052000000000000005
Orange,0.046
Orange,0.047
Orange,0.042
Orange,0.048
Orange,0.046
Orange,0.051
Orange,0.044000000000000004
Orange,0.047
Orange,0.051
Orange,0.053
Orange,0.05
Orange,0.045
Orange,0.047
Orange,0.055
Orange,0.048
Orange,0.048
Orange,0.049
Orange,0.046
Orange,0.05
Orange,0.066
Orange,0.077
Orange,0.067
Orange,0.05
Orange,0.047
Orange,0.044000000000000004
Orange,0.048
Orange,0.047
Orange,0.038
Orange,0.039
Orange,0.055
Orange,0.040999999999999995
Orange,0.033
Orange,0.046
Orange,0.057
Orange,0.048
Orange,0.038
Orange,0.046
Orange,0.057
Orange,0.06
Orange,0.06
Orange,0.06
Orange,0.053
Orange,0.051
Orange,0.047
Orange,0.049
Orange,0.049
Orange,0.053
Orange,0.047
Orange,0.046
Orange,0.055
Orange,0.06
Orange,0.057999999999999996
Orange,0.062
Orange,0.049
Orange,0.068
Orange,0.066
Orange,0.045
Orange,0.037000000000000005
Orange,0.045
Orange,0.038
Orange,0.05
Orange,0.055999999999999994
Orange,0.051
Orange,0.079
Orange,0.062
Orange,0.061
Orange,0.055999999999999994
Orange,0.071
Orange,0.040999999999999995
Orange,0.046
Orange,0.047
Orange,0.054000000000000006
Orange,0.068
Orange,0.064
Orange,0.063
Orange,0.066
Orange,0.068
Orange,0.067
Orange,0.047
Orange,0.06
Orange,0.05
Orange,0.048
Orange,0.035
Orange,0.044000000000000004
Orange,0.061
Orange,0.077
Orange,0.067
Orange,0.049
Orange,0.043
Orange,0.04
Orange,0.055999999999999994
Orange,0.057999999999999996
Orange,0.06
Orange,0.048
Orange,0.05
Orange,0.055999999999999994
Orange,0.064
Orange,0.043
Orange,0.042
Orange,0.042
Orange,0.063
Orange,0.054000000000000006
Orange,0.057999999999999996
Orange,0.057999999999999996
Orange,0.040999999999999995
Orange,0.042
